ID	Tag	DataType	Name	Description	RpgId
1451	SPE0027	20	Aquatique	Les sorcières des marais nagent à la même vitesse qu'elles se déplacent sur la terre ferme, et n'ont pas besoin d'effectuer un jet de compétence pour ce faire.	1
1452	SPE0028	20	Maladie	Quiconque reçoit une blessure par les répugnantes et crasseuses griffes d'une sorcière des marais a 1 chance sur 5 de contracter une ignoble maladie. Celle-ci provoque l'apparition de cloques et de furoncles, ainsi qu'une grande faiblesse, réduisant la constitution de la victime de 1 rang par semaine jusqu'à ce qu'elle en meure lorsque sa constitution tombe à 0. La maladie peut être soignée par magie ou en jet de médecine/intelligence ND 30.	1
1453	SPE0029	20	Modification d'apparence	Une sorcière des marais qui porte la peau de sa victime ressemble trait pour trait à celle-ci de son vivant. Elle acquiert également ses souvenirs et 1 rang dans chacune des compétences que la victime possédait. Les peaux demeurent un nombre de semaines égal à l'anneau de terre de la victime, puis elles commencent à pourrir, révélant le monstre qui se cache en dessous.	1
1454	SPE0030	20	Lame Tsuno	Les cruelles épées dentelées des Tsuno bénéficient d'un bonus de +1g0 au jet d'attaque contre tout adversaire ayant un rang de souillure, capacité spéciale d'esprit ou l'avantage caresse des royaumes spirituels.	1
1455	SPE0031	20	Attaques Spectrales	Les attaques naturelles de cette créature ignorent les armures physiques.	1
1456	ACB0001	21	Attaque Supplémentaire	Seules de puissantes Techniques d'École offrent normalement la capacité d'effectuer de multiples attaques au cours d'un même Tour. Cette Manoeuvre permet à n'importe qui de gagner une attaque supplémentaire lors de son Tour, tant que le personnage dispose toutefois d'une compétence suffisante. Pour gagner une attaque supplémentaire, un personnage doit déclarer 5 Augmentations sur son premier jet d'attaque. Ces Augmentations n'offrent auncun bénéfice direct mais, si le jet réussit, le personnage peut alors immédiatement effectuer un second jet d'attaque dès que la première a été résolue (y compris le jet de dommages). La Manoeuvre d'Attaque Supplémentaire ne peut être utilisée qu'une seule fois par Tour. L'attaque initiale de cette Manoeuvre doit être une réussite, mais la seconde attaque peut échouer sans conséquence particulière.	1
1457	ACB0002	21	Coup Précis	Un Coup Précis prend pour cible une partie spécifique du corps. Sans l'utilisation de la Manoeuvre de Coup Précis, on considère qu'une attaque touche le torse de la cible, mais en utilisant des Augmentations il devient possible de toucher des parties spécifiques du corps. Un membre choisi peut être pris pour cible avec 1 Augmentation, une main ou un pied avec 2 Augmentations, la tête avec 3 Augmentations, et un oeil, une oreille, un doigt ou d'autres petites parties similaires avec 4 Augmentations. Il n'existe pas de règle précise détaillant les effets d'un coup sur des parties spécifiques du corps d'un personnage, mais les MJ sont encouragés à déterminer quelle quantité de dommages infliger pour couper ou détruire la partie du corps en question. Il revient aussi au MJ de définir les effets du coup, et si des objets tenus ou portés seront lâchés ou détruits en conséquence de l'attaque.	1
1458	ACB0003	21	Désarmement	La Manoeuvre de Désarmement prend spécifiquement pour cible l'arme portée par l'adversaire, cherchant clairement à faire en sorte qu'il la lâche. Un Désarmement réussi inflige seulement des dommages de 2g1, quelle que soit l'arme utilisée, et les personnages qui exécutent cette Manoeuvre n'ajoutent pas leur Force au nombre de dés de dommages lancés. Si cette Manoeuvre réussit, le personnage et sa cible doivent effectuer un jet d'Oppposition de Force. Si le personnage l'emporte, sa cible lâche son arme. Les armes en bois prises pour cible par la Manoeuvre de Désarmement par des armes en acier peuvent être brisées par cette attaque, ceci reste à la discrétion du MJ. Récupérer une arme tombée au sol exige une Action Simple de la part du personnage ayant été désarmé.	1
1459	ACB0004	21	Dommages Augmentés	Il s'agit de la plus simple des Manoeuvres : choisir d'obtenir des Dommages Augmentés ajoute un bonus de 1g0 au jet de dommages effectué pour l'attaque. De multiples Augmentations peuvent être déclarées pour gagner des bonus de dommages supplémentaires, mais toutes les Augmentations déclarées pendant un Round ne comptent que comme un unique effet au regard des règles qui diminuent le nombre d'Augmentations requises sur un jet de dés.	1
1460	ACB0005	21	Feinte	Une Feinte est une attaque qui se compose, comme son nom l'indique, d'un mouvement visant à tromper l'adversaire en le poussant à se méprendre sur la direction de l'attaque, et à ainsi exploiter l'ouverture créée dans une défense basée sur le sens de l'attaque normale initiale. Si la Manoeuvre de Feinte réussit, on ajoute la moitié de la valeur dont le jet d'attaque excède le ND d'Armure de la cible (en comptant les 2 Augmentations) au résultat du jet de dommages de cette attaque, jusqu'à un maximum de cinq fois le Rang de Réputation du personnage.	1
1461	ACB0006	21	Garde	Cette Action n'exige aucun jet d'Attaque. lors d'une escarmouche, un personnage peut choisir de se consacrer à la protection d'un autre combattant, rendant plus difficiles les attaques menées contre ce dernier. La Garde est une Action Simple. Il est impossible toutefois d'effectuer cette Action en posture d'Assaut. Lorsque vous déclarez une Action de Garde, vous devez choisir un autre personnage situé dans les 1m50 autour de vous. Jusqu'à votre prochain Tour, tant que le personnage pris pour cible se trouve à 1m50 ou moins de vous, son ND d'Armure augmente de 10 tandis que votre propre ND d'Armure baisse de 5.	1
1462	ACB0007	21	Renversement	La Manouvre de Renversement décrit une attaque spécialisée qui vise non seulement à blesser mais aussi à faire tomber au sol. Comme cette attaque prend pour cible les jambes de l'adversaire, elle ne sert que contre des ennemis dotés de deux ou quatre jambes (et exige respectivement 2 ou 4 Augmentations). Si l'attaque réussit, elle inflige des dommages normaux et impose un Jet d'Opposition de Force entre le personnage et sa Cible. Si le personnage l'emporte, la cible tombe Au Sol.	1
1463	ACB0008	21	Dégainer Arme (petite)	Il est possible de dégainer une arme de petite taille par une Action Gratuite.	1
1464	ACB0009	21	Dégainer Arme (moyenne ou grande)	Il est possible de dégainer une arme de taille moyenne ou grande par une Action Simple.	1
1465	ACB0010	21	Mouvement Gratuit	Permet de se déplacer d'un nombre de mètres égal à une fois et demi l'Anneau d'Eau du personnage.	1
1466	ACB0011	21	Mouvement Simple	Permet de se déplacer d'un nombre de mètres égal à trois fois l'Anneau d'Eau du personnage.	1
1467	ACB0012	21	Mouvement Complexe	Seules certaines actions de jeu permettent à un personnage d'accomplir des tâches spécifiques en tant qu'Actions de Mouvement Complexes.	1
1468	ACB0013	21	Se Relever	Se relever lorsque l'on est À Terre demande une Action Simple.	1
1469	ACB0014	21	Attaquer	Attaque se fait généralement par une Action Complexe, mais de puissantes Techniques d'École permettent souvent d'attaquer par une Action Simple. Afin de toucher sa cible, un personnage doit réussir un jet d'Attaque, et atteindre ou dépasser le ND d'Armure de celle-ci. Si le jet est une réussite, il peut infliger des dégâts en conséquence, ou effectuer tout autre effet dû à une Manoeuvre utilisée lors de l'Attaque.	1
1470	ACB0015	21	Incanter	Lancer un Sort nécessite un nombre d'Actions Complexes égal à son Niveau de Maîtrise. La première de ces actions s'effectue quand le lanceur de sort réussit son Jet d'Incantation contre le ND ordinaire, qui est égal à 5 plus (le Niveau de Maîtrise du Sort x 5). Par la suite à chaque Round, le shugenja doit dépenser une Action Complexe pour poursuivre le lancement du Sort. Un Sort prend immédiatement effet dès la dernière Action Complexe nécessaire terminée, à moins que sa description ne précise le contraire.	1
1471	ACB0016	21	Bander un Arc	Les arcs sont généralement transportés désencordés afin d'éviter qu'ils perdent leur élasticité ou que la corde ne se brise. Un archer peut toutefois encorder son arc très rapidement, ce qui le rend rarement désavantagé au combat à moins qu'il ne tombe dans une embuscade.	1
1472	ACB0017	21	Monter à Cheval	Si monter à cheval nécessite courament une Action Complexe, un personnage compétent pour monter par une Action Simple. Voir la compétence Équitation pour de plus amples renseignements.	1
1473	ACB0018	21	Descendre de Cheval	Si descendre de cheval nécessite courament une Action Simple un personnage compétent pour démonter par une Action Gratuite. Voir la compétence Équitation pour de plus amples renseignements.	1
1474	ACB0019	21	Activer un Kata	Dès lors qu'un personnage connaît un Kata, il peut le réaliser quand bon lui semble au prix d'une Action Simple. Une fois le Kata réalisé, le personnage bénéficie de l'avantage mentionné jusqu'à l'expiration de l'effet (si une durée est précisée) ou jusqu'à ce qu'il y mette un terme au prix d'une action Gratuite. Un personnage ne peut pas avoir plus d'un Kata actif à la fois.	1
1475	ACB0020	21	Activer un Kiho	Sauf indication contraire dans leur description (ou encore s'il s'agit d'Atemi), tous les Kiho doivent être activés. On active un Kiho en dépensant un Point de Vide (au prix d'une Action Gratuite), en faisant un Jet de Méditation/Vide contre un ND 15 (au prix d'une Action Complexe) ou en faisant un Jet de Méditation/Vide contre un ND 30 (au prix d'une Action Simple). On considère la dépense de Points de Vide visant à activer des Kiho de cette façon comme une Technique d'École pour les Écoles de la Confrérie, et cette dépense ne compte pas dans la limité précisant qu'on ne peut utiliser des Points de Vide qu'une fois par Round.	1
1476	CBC0001	22	Posture Attaque	L'Attaque est la posture standard adoptée par la plupart des bushi lors d'un affrontement. Elle reste intimement liée à l'Anneau d'Eau tant par son aspect fluide que versatile. Un personnage adoptant la Posture d'Attaque n'a aucune restriction au regard des Actions qu'il peut entreprendre.	1
1477	CBC0002	22	Posture Assaut	L'Assaut se lie avec l'Anneau du Feu, détruisant tout sur son passage. Un personnage adoptant la Posture d'Assaut ne peut pas effectuer d'Actions Simples ou Complexes autres que celles permettant d'effectuer des attaques, et il ne peut effectuer des Actions de Mouvement que pour se rapprocher de ses ennemis. Les personnages ne peuvent pas adopter la Posture d'Assaut pour effectuer des attaques à distance. Un personnage qui a adopté la Posture d'Assaut gagne un bonus de +2g1 à ses jets d'attaque effectués durant le Round, mais son ND d'Armure est réduit de 10 pour refléter l'aspect tout ou rien de cette Posture de combat. Un personnage qui a adopté cette Posture et qui effectue une Action de Mouvement lors de son Tour peut se déplacer de 1m50 de plus que la distance normalement autorisée par son Action de Mouvement. Ce bonus de déplacement n'est octroyé qu'une fois par Round au personnage qui ne peut toujours pas excéder la distance maximum qu'il peut franchir en un Round. Il est impossible d'utiliser cette Posture lorsque l'on se trouve une monture.	1
1478	CBC0003	22	Posture Défense	La Défense se marie avec l'Anneau d'Air, réactif et hautement adaptable. Elle offre une grande liberté d'action. Les personnages qui ont adopté la Défense comme Posture de combat ajoutent leur Anneau d'Air et leur Rang de Défense à leur ND d'Armure. Il n'y a pas de restrictions concernant les Actions pouvant être entreprises par les personnages qui ont adopté cette Posture, si ce n'est qu'ils ne peuvent pas porter d'attaque. La Défense s'avère tout particulièrement utile lors des escarmouches. Un bushi essayant de créer une étincelle pour enflammer une flèche au milieu d'une mêlée utilisera la Posture de Défense, car il aura probablement l'intention d'abandonner cette tâche pour se défendre contre un adversaire lui portant une attaque.	1
1479	CBC0004	22	Posture d'Esquive	L'Anneau de l'Esquive est celui de la Terre, discret, inaltérable et inattaquable. Dès qu'il déclare adopter cette Posture de combat, un personnage doit effectuer un Jet de Défense/Réflexes. Il ajoute la moitié du résultat de ce jet (arrondi au supérieur) à son ND d'Armure jusqu'au début de son prochain Tour. On considère ce Jet de Compétence comme une Action Complexe, par conséquent un personnage qui adopte cette Posture ne peut plus effectuer que des Actions Gratuites.	1
1480	CBC0005	22	Posture du Centre	L'Anneau de la Posture du Centre est celui du Vide. La Posture du Centre sert principalement lors d'un duel iaijutsu mais elle a un usage lors d'une escarmouche également. Les personnages qui ont adopté la Posture du Centre ne peuvent pas effectuer d'Actions. Au lieu de cela ils concentrent leur énergie en préparation d'une Action lors du Round suivant. Un personnage ne peut faire d'Actions tant qu'il adopte cette Posture. Lors du Round suivant l'adoption de la Posture du Centre, le personnage gagne un bonus de 1g1 plus la valeur de son Anneau du Vide au résultat d'un seul de ses jets effectués durant son Tour. Le personnage ajoute aussi 10 à son Score d'Initiative uniquement lors de ce Round.	1
